quizzes,solutions
100906200020010930069740005047008090080050172000003080591020400000600001430080000,158936247724815936369742815247168593683459172915273684591327468872694351436581729
080400103010206405050070060004080007021900500000300619937620000800700024002053090,286495173719236485453178962694581237321967548578342619937624851865719324142853796
400705001603090080008031402000840100079000050020009300030000207080264000001503900,492785631613492785758631492365847129179326854824159376536918247987264513241573968
000801932600504000009000000270013680004000007106002050020080060950700300700230104,547861932632594871819327546275413689394658217186972453423189765951746328768235194
008472000090006000050010084003001007000290060016083059002947308300000400701000025,638472591194856732257319684923561847875294163416783259562947318389125476741638925
070854100200009086090100000502681003300000000000902004008000701006005092001760430,673854129214379586895126347542681973369547218187932654458293761736415892921768435
080004000562090000700810300000470209009035410010080005036000704240007090905002160,381524976562793841794816352653471289829635417417289635136958724248167593975342168
800200070504076100690000003000605000010020809005031207003710500000800940040090006,831249675524376198697158423279685314316427859485931267963714582752863941148592736
006030070002890014048510002100000600000750201354000980690000400070480050081020090,516234879732896514948517362127948635869753241354162987695371428273489156481625793
341800007080060230000094010009020400403070060067000800000506001098001700020049005,341852697985167234672394518819625473453978162267413859734586921598231746126749385
450090201069000008708060003000000372000571090040802000300100506095024000106007080,453798261269413758718265943581946372632571894947832615374189526895624137126357489
712900050000708190000040000105000004904010583037020006400060300000300769003572000,712936458346758192589241637165893274924617583837425916478169325251384769693572841
100400060065007820800009700001306052400001009000850003009025348020608000070003010,137482965965137824842569731781396452453271689296854173619725348324618597578943216
060003000400500070017920608530041926000060030001000507000087203840030000090002100,265873419489516372317924658538741926974265831621398547156487293842139765793652184
204305970100902000008040060040000000006070298507000140003408000700090025090100603,264385971175962834938741562849216357316574298527839146653428719781693425492157683
860500037020000000700932400001040300904081006000705080200100600046809005000060092,869514237423678951715932468581246379974381526632795184298157643346829715157463892
060200004409070001081050002800690200040008590003500060600009010072000080050137400,567281934429376851381954672815693247246718593793542168634829715172465389958137426
062040005800103040007605210090300520000090470305800006003000000210709080948200700,162947835859123647437685219794361528681592473325874196573418962216759384948236751
000004306685007000000002710063000000270000584890010002708059020300800900900420001,127984356685137249439562718563248197271396584894715632718659423342871965956423871
284700500007046000900180200006510030010003890042900006008092010509000370030000400,284739561157246983963185247896514732715623894342978156478392615529461378631857429
680070050000100200540020700030280500028045001000607009060300080409068300003790000,682479153397156248541823796936281574728945631154637829265314987479568312813792465
008005732031076050000080400007090265006238900000000000105029008070003090490000507,648915732231476859759382416387194265516238974924657183165729348872543691493861527
012890400030005020600030500095406801400000070060018005059040007800970000007002106,512897463934165728678234519795426831481359672263718945159643287826971354347582196
970000408008000000430012009001204605090108003600370000005739020060000030010506800,972653418158947362436812759381294675597168243624375981845739126269481537713526894
001608700090400001002000340010090050003801609064200800500100000480035026007002080,341628795895473261672519348718396452253841679964257813526184937489735126137962584
000020543001600800900000060840705000306010970000800020010403059680970100400560200,768129543531647892924358761842795316356214978179836425217483659685972134493561287
700100203010008054402050090008390700060000000049065800005016030200080006091002500,756149283913278654482653197128394765567821349349765821875916432234587916691432578
209050008000800300300006412041002590570030200000400060020000786400163000095080000,219354678764821359358796412841672593576938241932415867123549786487163925695287134
006000204300900580005640710001250947002430000000078000069810000700000462500004001,196587234347921586285643719831256947672439158954178623469812375718395462523764891
002300100160040090700980603000003080000670050249100000007090300405200870008530462,892365147163742598754981623576423981381679254249158736627894315435216879918537462
800203700200040068100090003060500030000007290700000106670009054000406010032180009,896253741253741968147698523968512437314867295725934186671329854589476312432185679
500400620090087010140090005004320508000001040600000007000200900870056200301970806,587413629296587413143692785714329568958761342632845197465238971879156234321974856
900003071804090005000000006000160400059200000006947008000074200003610750005082010,962453871814796325537821946378165492459238167126947538691574283283619754745382619
009040500000205007340610000600000093000501000072089000810030052297008400006004180,729843561168295347345617928651472893983561274472389615814936752297158436536724189
708406009050210000069080130897003040000697500000001020403000005000058002006900008,718436259354219876269785134897523641142697583635841927483162795971358462526974318
020700034009085700006009005083504010010600400000007096705000820002100000000203549,528761934149385762376429185683594217917632458254817396735946821492158673861273549
600000300004210009008600170001083600300029005849500003050004002970001840000760900,615947328734218569298635174521483697367129485849576213156894732972351846483762951
405097201020400060007803500060749000500000437800002019000031008309560000240000300,435697281928415763617823594163749825592186437874352619756231948389564172241978356
067428000008009360409100070035902087000060905020000100040700601170045003003680000,367428519218579364459136278635912487781364925924857136842793651176245893593681742
903000000500270600000405071000042903006708040010030580280510000700000219039600004,973861425541273698628495371857142963396758142412936587284519736765384219139627854
002000000058000300090021070700430002961007008030000095020075649000346000007080510,472863951158794326396521874785439162961257438234618795823175649519346287647982513
080060002030079010904001000020700300000000567609540800007300100102008040045090086,781465932236879415954231678528716394413982567679543821867324159192658743345197286
004501008100080093700406020030908500090300602065004070609000050300000814040127000,924531768156782493783496125237968541491375682865214379619843257372659814548127936
020090003300800001976004000060007350080640027200050904008920006130500400005070810,821795643354862791976134285469217358583649127217358964748921536132586479695473812
050306201403070900062000000700004019000890500008003760026000400009608030001045080,957386241483172956162459378735264819614897523298513764826731495549628137371945682
480600190050030007000009200035102800900060041000070002010290503062705900008300700,483627195259831467176459238635142879927568341841973652714296583362785914598314726
807200400000905037000040500006030001984001006200004805100007208693100000700059600,857213469462985137319746582576832941984571326231694875145367298693128754728459613
070009400280070100003150980602900040007300000100600792905006001006008500040030060,571869423289473156463152987652917348897324615134685792925746831316298574748531269
300201070070040009240980051800036000020100800005000004900610507500008093013004002,359261478178345269246987351891436725427159836635872914982613547564728193713594682
007006030900010060103490700075200000009300405600005800080000590304501002020008107,247856931958713264163492758475289316819367425632145879781624593394571682526938147
080102400600800002009600530001306200070005084403207091012090000905000003060400057,587132469634859712129674538891346275276915384453287691712593846945768123368421957
080130000600900020103057000406708500002010634090000000305006080008300910700040052,984132765657984123123657849436728591872519634591463278315296487248375916769841352
007100040056040070200605000300007210008009504090050060000803006621700800804020190,987132645156948372243675981365487219718269534492351768579813426621794853834526197
890007100001060072402000050050804007100009406300070020040900800960000031205306090,896257143531468972472193658659824317127539486384671529743912865968745231215386794
503009700016005904008610000000020003091070506800103400000560340700800002025000190,543289761216735984978614235457926813391478526862153479189562347734891652625347198
400006205053108060006000700502000390109400570080600040001204000090070800004980013,418796235753128469926543781542817396169432578387659142831264957695371824274985613
000500090400260380503840760008002004060000010070930500200005000005001879810690003,786513492491267385523849761958172634362458917174936528239785146645321879817694253
000063009871950000003210700300071904096302000500000380050040000000800106082600057,245763819871954623963218745328571964496382571517496382659147238734825196182639457
650940080400000302000850064001000203090060008240071000802190070000400000070630501,653942187489716352127853964761589243395264718248371695832195476516427839974638521
040370005526010000000006280014609000809020374300000000400100092000080750003705601,948372165526918437137456289714639528869521374352847916475163892691284753283795641
200150060764000000800070923309206087000300000001007095500820170080040006900000500,293158764764932851815674923359216487478395612621487395546823179187549236932761548
060000002070401009135090807210050400500304000008700506900600308003089700004120900,469875132872431659135296847216958473597364281348712596951647328623589714784123965
020600004930015070807030100300097056004003007058000902000080043000709500061024000,125678394936415278847932165312897456694253817758146932279581643483769521561324789
002600004600570081800000507000080700190053800300127050001000302204890000570004090,752618934643579281819342567425986713197453826368127459981765342234891675576234198
205710090780500000430020060800060300100490700000005020004009852006030100070001004,265713498789546213431928567892167345153492786647385921314679852526834179978251634
040700010080036059305098020600000090810020400007040000700000008209805006000013200,946752813182436759375198624624387591813529467597641382751264938239875146468913275
203790008000400200800030071005803147040200365060000000700001806630900020009005000,213796458576418239894532671925863147148279365367154982752341896631987524489625713
043020000000008710706005003594100000000000600020040891001800230005092064400760900,143627589259438716786915423594186372318279645627543891961854237875392164432761958
049530700000000000815204000000090460450800001030006208067010003000008020003040956,649531782372689514815274639728193465456827391931456278267915843594368127183742956
000500001841002700009780030000005208070400010054006390020000900600038070100090503,732549861841362759569781432316975248978423615254816397423157986695238174187694523
023980000000400790500003004006200405230076081980300000010720560609005200000010008,423987156861452793597163824176298435234576981985341672318724569649835217752619348
000000706540001300079204000000000578002086900104090003005420030200800001006517002,321958746548671329679234185963142578752386914184795263815429637297863451436517892
090081070200450080050003000803260001500000006000390540001004902000870030402016007,394681275217459683658723419843265791579148326126397548781534962965872134432916857
002000908006070420080504000029300005160800000300010097405001600008090370000482010,742163958536978421981524736829347165167859243354216897495731682218695374673482519
203090608090005142000087005006700250012000003405308960800062007107040000000900030,253194678798635142641287395386719254912456783475328961839562417167843529524971836
009301507420090000105000002943200700570040106060008003000160030800702001000054000,689321547427695318135487962943216785578943126261578493752169834894732651316854279
000000100750029030602430050000000004009670308003000960020001840400907020501002607,394756182758129436612438759165893274249675318873214965927561843436987521581342697
000008000879102006060030200700060108041070300203400050030584009058700003420009000,312658974879142536564937281795263148641875392283491657136584729958726413427319865
001005003405708100690020000803192040706000010000400500020050076067000480000030090,271945863435768129698321754853192647746583912912476538129854376367219485584637291
000914058710000039000003000620008510005030080900106007006000870890560020437200000,362914758718625439549873162624798513175432986983156247256349871891567324437281695
060103002301040060480500007850007900900600003000094706570308009002000100030062004,765183492321749865489526317856237941947651283213894756574318629692475138138962574
013008090060510800005294060000607004790050020280300001040080630059000200000005070,413768592962513847875294163531627984794851326286349751147982635359476218628135479
912080450000090008700406300003020005508700600640000071001003000860050902004900087,912387456436295718785416329173629845528741693649538271291873564867154932354962187
020006380630000000005400709300100000080050020079028045060209407008013500001700006,924576381637891254815432769352164978486957123179328645563289417748613592291745836
700003014050040080004750029100000006290500000405287300010609007308070000006400130,729863514651942783834751629187394256293516478465287391512639847348175962976428135
014500000006090870050270103000605002090020017403907060007000904501000030060304080,714538629236491875859276143178645392695823417423917568387162954541789236962354781
006059800800400719200800040002010460900043207050006000690305100047090003100000058,416759832835462719279831546382917465961543287754286391698325174547198623123674958
037050890908060001000040600200600349400015000070900020000003500012090087080701006,637152894948367251125849673251678349493215768876934125769483512312596487584721936
050730980200095064000000700073150000910060070004080203000000020000310406189600050,451736982237895164698241735873152649912463578564987213346579821725318496189624357
500000100098001007030902050207094500010057084050000600000340060769020300100005208,572486139698531427431972856287694513316257984954813672825349761769128345143765298
250680014006000000780090053670003800400000102001740090140020567300400200090800000,253687914916534728784192653679213845435968172821745396148329567367451289592876431
020705930740000100000186004009250080300001407612000000130800060900037002007009005,821745936746392158593186274479253681358961427612478593135824769964537812287619345
090080400006235900010000003620040008080070532000010070005700010930600007041098250,293187465476235981518469723627543198184976532359812674865724319932651847741398256
000300100900002084304010069071009000650000008080500740140035020000006830805907006,568394172917652384324718569471289653653471298289563741146835927792146835835927416
207005009009000140006480705700900850500068030002100007008007900010230400304000062,247615389859372146136489725763924851591768234482153697628547913915236478374891562
610300270000040100905021084000805061040030090076019300200007900000560000008200735,614358279782946153935721684329875461841632597576419328253187946497563812168294735
000019054500020980008000721042030005800000000103687000000004073496000002070056090,627819354514723986938465721742931865869542137153687249285194673496378512371256498
003094000006070150700650920000400360400009000059210008004503601002001087090860400,523194876986372154741658923217485369468739215359216748874523691632941587195867432
050890700420001030003000006010376004300020800000085079008604200700000613190002000,651893742427561938983247156819376524375429861264185379538614297742958613196732485
700090240006000000093504080100020093430007000008056100050862007000000406019700032,781693245546281379293574681165428793432917568978356124354862917827139456619745832
080000601703040500200800093000001070008350000405976020000720019104090800000504006,589237641763149582241865793632481975978352164415976328356728419124693857897514236
062000900580000301040830007700500060030027804009140000610470008005008210090050073,362714985587269341941835627724583169136927854859146732613472598475398216298651473
009000500705306900840000020620000004050810036070409280000073050000290010493085000,239748561715326948846951327628537194954812736371469285182673459567294813493185672
000710064530000010000002500092060800087004050306091000040079603068403009000008700,829715364534986217671342598492567831187234956356891472245179683768453129913628745
530804020601090007908000305300200000000100706076009000100085003005040019290007080,537864921621593847948721365319276458452138796876459132164985273785342619293617584
003000060070490012109073000000080170305200008040906020050004800208500709060000050,483152967576498312129673485692385174315247698847916523951724836238561749764839251
070030025800607400904018070012700030300040069000500002041096000008000316007800050,176934825823657491954218673412769538385142769769583142541396287298475316637821954
970108003000003050006040102010300026004065000080209370007030401000500098821000700,972158643148623957356947182719384526234765819685219374597832461463571298821496735
004030906816200050970000040040508700000060095690700200050003109200400503001020080,524837916816249357973156842342598761187362495695714238458673129269481573731925684
049600001560830200000005003080900700000580006210407050900706102400009008170000030,349672581561834297827195463685923714794581326213467859938756142452319678176248935
408009700025000003900218006500020300003070980006400051000360179602080400070950000,468539712125746893937218546549821367213675984786493251854362179692187435371954628
100090023030052691000000704970010060001538400400906800004001906600700000025080000,146897523837452691592163784978214365261538479453976812784321956619745238325689147
602400500000900010084037002060075001240010900530800000000120409010603078009000063,692481537753962814184537692968275341247316985531849726376128459415693278829754163
010603097600082010305900408730014000004007050200090000000745002800300541009000600,418653297697482315325971468736514829984237156251896734163745982872369541549128673
090010004060029008030700520280031000000057006106900030400060007305008200008005940,592813674764529318831746529287631495943257186156984732419362857375498261628175943
400310000290070040060500097700035208084002050006708100030000000075640003108200906,457319682293876541861524397719435268384162759526798134632987415975641823148253976
940060002200001000500704380700106503030080400654000000091003078800007004002000156,943865712287931645516724389728146593139582467654379821491653278865217934372498156
700908400026010005040600093107024800600801000030000209209007031300000504075006000,713958462926413785548672193197324856652891347834765219289547631361289574475136928
601003080530800900020470500063100407070059028205040030000700201000000004008061070,641593782537812946829476513963128457174359628285647139356784291712935864498261375
004060720000900080007000409000032001600500340500681000060709810900140530402003070,194368725256974183837215469789432651621597348543681297365729814978146532412853976
306820400012009037000600508970030000003500102081046000020000940590100080000074006,356827419812459637749613528975231864463598172281746395627385941594162783138974256
057900030400000020000003608008072003593008060060090100604800200200150070010007009,857926431436581927921743658148672593593418762762395184674839215289154376315267849
041020030950040018200007009005010700090000804084609005302750000008200046010003000,841925637957346218236187459625418793193572864784639125362754981578291346419863572
067080100010003950900460000001090842003008060700002503008924000032010007000705001,367589124814273956925461378651397842243158769789642513178924635532816497496735281
060007000001030050500002803093000046800100007026450100400300000072040901005061280,369587412281634759547912863193278546854196327726453198418329675672845931935761284
980100207003480000000205003028000509501070000490800006005020900060503010700060340,984136257253487691176295483628314579531679824497852136345721968869543712712968345
500090300284003050900140000300000000006000108190500246020800000030410507070002689,517298364284763951963145872342681795756924138198537246625879413839416527471352689
601580004500007602087040009300000906000009210005204300809670000043000007020015800,691582734534197682287346159372851946468739215915264378859673421143928567726415893
400100009000460070320078000000000100008709005049256080006007010053000042810002763,467125839985463271321978654572834196638719425149256387296347518753681942814592763
000085100120030540400600089000094603072001000060000810053078900710200000806300070,697485132128937546435612789581794623372861495964523817253178964719246358846359271
080704063605000004000050710030207100004980000006001298590000080010032006007800452,981724563675193824243658719839267145124985637756341298592476381418532976367819452
003000070698027004002035081005470802000000000040586900710049500000000016500602003,153864279698127354472935681935471862867293145241586937716349528329758416584612793
704002506500009300090000008006710080301008405020600030900835002002006004080401070,714382596568149327293567148456713289371298465829654731947835612132976854685421973
200307050430000002800506401004092005019000040006013708002009004050700100003008960,261347859435981672897526431784692315319875246526413798672139584958764123143258967
000000950020060000600139078005000010091850020800702094408975300360001040070640000,183427956927568431654139278245396817791854623836712594418975362369281745572643189
004721000000300540910060807270000030030500490001006000006908070380100609500070200,854721963762389541913465827275894136638517492491236785126958374387142659549673218
070903002029040570501000006040002710600700800250800000700520601300001900090068040,476953182829146573531287496948632715613795824257814369784529631362471958195368247
400098000001002097090340100024710000000600030760000005310050042002000083008009500,475198326831562497296347158524713869189625734763984215317856942952471683648239571
700360420900750000000000008250003140816040090004602050008090030409800260601070005,785361429942758613163429578257983146816547392394612857528196734479835261631274985
340000500007002000590040302020800005905016408170024090004008001210090076600003200,342981567867352149591647382426839715935716428178524693754268931213495876689173254
938000000000080027060405000000036078000201300045970002051004030607020905490600081,938762514514389627762415893129536478876241359345978162251894736687123945493657281
605308000200904037007000408162000300090017000400000025300000714010009600756020080,645378291281964537937152468162845379593217846478693125329586714814739652756421983
351000020200410000060080090470000200000009860000056001002100005037025680085300700,351697428298413576764582193476831259513249867829756341642178935137925684985364712
090100003370000950608700200800045000046003170000800065003061040005924001000008509,492156783371482956658739214817645392546293178239817465923561847785924631164378529
003560000600000870090802010030000792200091000460078000050029304010000906008430050,183567249642913875597842613831654792275391468469278531756129384314785926928436157
009600150000000093038070000000200680620009004000107000005810970291034800080502030,479623158162458793538971246913245687627389514854167329345816972291734865786592431
730090005002370060000201430400002078008100300200500190005630700901000080076008900,734896215152374869689251437413962578598147326267583194825639741941725683376418952
100530008075004000040860090060703020002005006410900750604000802380002470900010600,196537248875294361243861597569783124732145986418926753654379812381652479927418635
157800690000060150980004000640070009570200000002040800060092500003100027400038001,157823694234967158986514732648375219579281346312649875761492583893156427425738961
302700004800003509040062100050048300000006498090301060060090000204100050530000270,312759684876413529945862137657948312123576498498321765761295843284137956539684271
092000000500600048600375200000002167001086300050030094087004506004017002900000001,792148653513629748648375219839452167471986325256731894187294536364517982925863471
030028759005030600067001024070000801610207003000085070000300905109006400283040000,431628759925734618867951324572463891618297543394185276746312985159876432283549167
005006900007800020430250001060001043004025000980400200008010030150090087200760010,825136974617849325439257861562981743374625198981473256798514632156392487243768519
037010590020769300400002001000290860090106003500080700800000040006075000001300200,637814592125769384489532671314297865798156423562483719853621947246975138971348256
000600200200091300063508000800005079047000008005407010074000060002943150531000020,719634285258791346463528791826315479147269538395487612974152863682943157531876924
200070801400500090006048205109032508007000000000680470008004300720005010000060902,235976841481523796976148235149732568867459123352681479698214357723895614514367982
790300820052040069008500003507208600000060274010900030030050402420000010809001000,794316825352847169168592743547238691983165274216974538631759482425683917879421356
005009100406070050900004608000005000002360070510248003108020430003800291060000005,325689147486172359971534628634795812892361574517248963158927436743856291269413785
163900070000015400004080602206070000900500023040000800020100007708430005600028190,163942578872615439594387612256873941981564723347291856429156387718439265635728194
003002680075008000290300004056080093400506270000010000007000046860030001304070059,143952687675148932298367514756284193431596278982713465517829346869435721324671859
010080000007400500800102340731500060080000901500006200094058670302690400050030002,413985726927463518865172349731529864286347951549816237194258673372691485658734192
203410000000000809450700000030000001500030760028051904000094086091283050002006003,283419675167325849459768312936847521514932768728651934375194286691283457842576193
804030001023070090090210850409107000000003005005826034000905027001040008060000300,854639271123578496697214853439157682286493715715826934348965127971342568562781349
002046073100053000400900016907000800604090005008621000305004007000500038090018200,852146973169753482473982516927435861614897325538621749385264197241579638796318254
003240900047089000620100050180054207004796100000000003008000501900073004352000060,813245976547689312629137458186354297234796185795821643478962531961573824352418769
095004000710009034000100905009007080603008507840020301070640000032001640000083200,295834716716259834384176925159367482623418597847925361978642153532791648461583279
039028060607050902010000000054080091800300605000700040300040500095270004086001009,539428167647153982218967453754682391821394675963715248372849516195276834486531729
000190803790060054500307002004820001319000060250000000806750010007006400020030000,462195873793268154581347692674829531319574268258613947846752319137986425925431786
000453007001090502008007630300015700120600094607000800000200010549000060000080903,962453187731896542458127639384915726125678394697342851873269415549731268216584973
740000080000853007000006190500001000287009300100005269003260001010900428890000700,746192583921853647358476192569321874287649315134785269473268951615937428892514736
090001780080004102230600000010703050370029060000500000400108005050060003800390210,594231786786954132231687549612743958375829461948516327423178695159462873867395214
030090000807600200096580103950700860000200304064008009080006510003900070700014000,531492687847631295296587143952743861178269354364158729489376512613925478725814936
206700080010005064090080003300060000049200000800090105050004210920013850007900046,236749581718325964495186723371568492549231678862497135653874219924613857187952346
070910040023507090016840020600000050090000103701094600300005007042086000000030218,875912346423567891916843725638271954294658173751394682389125467142786539567439218
900702300060018500001000806054090003320040080007200015009400020700603004048500007,985762341463918572271354896154897263326145789897236415539471628712683954648529137
069801230007500804002039000700160000020000700038902065000004001901000600450308900,569841237317526894842739156794165328625483719138972465273694581981257643456318972
100830004036205007054009002290610003007080040000700810001300000320000900709500608,172836594936245187854179362298614753517983246463752819681397425325468971749521638
006030509700008020403050178005840206020170004000009005300007000010320000840006092,286731549751498623493652178975843216628175934134269785362987451519324867847516392
500170230000039600010028004000952007070004001408000069060003400853000700702090000,594176238287439615316528974631952847975864321428317569169783452853241796742695183
900073061008100004004050900030800010600002080502960000050300400090006072017004005,925473861368129754174658923739845216641732589582961347256317498493586172817294635
100960000050003006064157800070482060010000000085000943000004035042030070008601029,127968354859243716364157892973482561416395287285716943791824635642539178538671429
000024003300010572600900800010005060930070200078006041050043900200800107090700080,781524693349618572625937814412385769936471258578296341857143926264859137193762485
380001005000000460106207300602080900050700006010046800204900013073000080090520070,389461725725839461146257398632185947458792136917346852264978513573614289891523674
605210000903076040040008500010000308000045706267090010701000059009360002800000004,675214983983576241142938567514627398398145726267893415731482659459361872826759134
000087010367000000000049600080070004004006902009210087030500090948001030506000028,495687213367152849821349675283975164174836952659214387732568491948721536516493728
002000001000697003080004750001060205076801000034000000100530089008700030950200160,762385941415697823389124756891463275276851394534972618127536489648719532953248167
073015809002076005001890004708000003000002600346500010000700201009030507850004090,473215869982476135561893724728961453195342678346587912634759281219638547857124396
096010007040075030203008009700591000014003090000200800050000600820600703300004010,596312487148975236273468159782591364614783592935246871459137628821659743367824915
030090000286070150900006307000108000740000801003045020100204080020600004570380600,437591268286473159951826347692138475745962831813745926169254783328617594574389612
090014070010300204850070000030902100701800000040060085000789043006003002073600590,392514876617398254854276931538942167761835429249167385125789643986453712473621598
021090008400170900307040000600450029800600005210003406060010030030508002000009684,521396748486172953397845261673451829849627315215983476968214537734568192152739684
001708000200000090790004035008940000410070002003000016300017600059203047060050008,531798264284635791796124835628941573415376982973582416342817659859263147167459328
045023096060000302008009570070900050600004010019680000100046920000010480030702000,745123896961578342328469571472931658683254719519687234157846923296315487834792165
000302001840060000003089706408905030020170060075000002900640200000000518007503090,796352481842761359513489726468925137329174865175836942951648273634297518287513694
302040700067051900000000040000006031040270800896000005500087300604109080009530002,312948756467351928958762143275896431143275869896413275521687394634129587789534612
300067159060200704004051030040009008109700000037048060006012000800000513700980200,328467159561293784974851632645129378189736425237548961456312897892674513713985246
000800239083205700006094000174000500000700090302000006240500013609000050500071940,451867239983215764726394185174936528865742391392158476247589613619423857538671942
000200008050004903671080500810026090003090000400100705009310280367000100000500400,934251678258674913671983542815726394723495861496138725549317286367842159182569437
607004820800100405049000037030009510000016000206080379080000000500290063000500904,657934821823167495149852637438729516795316248216485379981643752574298163362571984
500000200000103079090068304900400106830017950620005000187009000000076030040250800,513794268468123579792568314975432186834617952621985743187349625259876431346251897
105006003080091500020700004570300009000000070004010620950000480001068007007250930,145826793783491562629735814576382149218649375394517628952173486431968257867254931
002000014640030005900000700001486029200000800054020031370501062009700008160890000,582679314647138295913254786731486529296315847854927631378541962429763158165892473
071930020400601500500040380032708000015300900700000602008102054000000009009400010,871935426423681597596247381932768145615324978784519632368192754147853269259476813
081540300309001002700030850006902700510000080000700046400000075020407100000680900,281546397359871462764239851846952713517364289932718546498123675625497138173685924
037090000500000804108600350300200007050800640906473100603005002204901000010020790,437598261569132874128647359341256987752819643986473125693785412274961538815324796
009327001016000079500000843800600095200040080007051000048709030060000400020015000,489327651316584279572196843834672195251943786697851324148769532965238417723415968
100049580847000000560031207200675300086900010070000004400007800000512000003060059,132749586847256931569831247214675398386924715975183624451397862698512473723468159
306900805007010039520048010800002060100050473005000900041086020000091058000070000,316927845487615239529348716894732561162859473735164982941586327273491658658273194
400000802230400016000097005301005070048006000092701008075600020000032500600000401,457163892239458716186297345361985274748326159592741638875614923914832567623579481
005106028002080905910007000600800040007650300000000509804300001091000670320070050,435196728762483915918527436659832147147659382283714569874365291591248673326971854
050000062806035007400180090000900304648000000100700050510040076200570081907002000,351497862896235147472186593725968314648351729139724658513849276264573981987612435
300000250000068700060950048270000009054300060000790501107000000009476300530802900,398147256415268793762953148271685439954321867683794521147539682829476315536812974
000210600104870000300000098605100034090005200730062010900000583580906020000040700,859213647164879352372654198625197834491385276738462915946721583587936421213548769
009270083810005040076040000024089600000003905000610000500002800743800009200000371,459276183812395746376148592124589637687423915935617428591732864743861259268954371
500003008018920005237008600090006050402010000070540390000670100780030040061004002,549163728618927435237458619193786254452319867876542391924675183785231946361894572
002040007067300000103850020405010200800000915200630080600700091700420860090000400,982146357567392148143857629475918236836274915219635784624783591751429863398561472
003170008000004300095800406010500892200080030070006100060093704002005060400700201,643179528827654319195832476316547892254981637978326145561293784782415963439768251
190050700000000132043002060805003000070010000306047209000094500007600810200800607,192356748568479132743182965825963471479218356316547289681794523937625814254831697
080500203006029400400180060140050000072900000539407008090375010005006040803000700,981564273356729481427183569148652937672938154539417628294375816715896342863241795
398100620072000109000000340263048000000000900500070086015280000006003700904500010,398154627472836159651792348263948571187625934549371286715289463826413795934567812
078430000900000001005007608002870103306100094000006050400003086000920000251060400,678431925924685371135297648542879163386152794719346852497513286863924517251768439
005086700290031004400000510000003040000805002701240650504700306080390000900000201,315486729297531864468927513852163947649875132731249658524718396186392475973654281
003076084200908100000004307600080002752000040048050093060020009005100700390000065,513276984274938156986514327639481572752693841148752693867325419425169738391847265
006000148340080200900200065080400907000002410070035002600000800094710000152600030,726359148345186279918247365283461957569872413471935682637524891894713526152698734
004020063290703408510000000061070005402090001870064000000500082000006900300419700,784921563296753418513648297961372845432895671875164329649537182157286934328419756
809000200000030608040900107004219000075060000026470903200340705000508001031700040,819657234752134698643982157384219576975863412126475983298341765467598321531726849
006900001200530000008170063002005890910280600700004100060000248000001957549007000,356948721271536489498172563632715894914283675785694132167359248823461957549827316
304805700260301500000070060071003000008090045009604000000508370000020910810700604,394865721267341589185972463471253896638197245529684137946518372753426918812739654
010000000083007160906005080300100654870020090041000008060004570200000040007083209,714862935583947162926315487392178654875426391641539728168294573239751846457683219
370910400002006000000000839810400056905087000000090003000002070046059100123040600,378915462492836517651274839817423956935687241264591783589162374746359128123748695
007000562003472090180000000000068050290501700800907004000030070350000408400290106,947183562563472891182659347714368259296541783835927614621834975359716428478295136
050300800008062170007100060004000501200097086609800020703605200900713400040000000,156379842498562173327184965874236591215497386639851724783645219962713458541928637
008500607010000004603007089509004061071090023200700500900026000040001800025408030,498532617712869354653147289539284761871695423264713598987326145346951872125478936
002010400846030090309807002081300000050000064000002819030098270004500003700600500,572916438846235197319847652981364725257189364463752819135498276624571983798623541
905200047003001000080030200090684701007905008000003000520840000631507020040010096,915268347273451689486739215392684751167925438854173962529846173631597824748312596
090406003200050800080700109009510060041820030800047200000200370574000000060100085,195486723237951846486732159729513468641829537853647291918265374574398612362174985
070900000280006305431020009105804000300109240000000007000001980714008530002060700,576983421289416375431527869125874693367159248948632157653741982714298536892365714
890060053000002004602304010300000700050980000001076305007000000510029086460001920,894167253135892674672354819349215768756983142281476395927648531513729486468531927
408920600060100007050600980020000000001570040003418590700000004032009860800053100,418927653369185427257634981524396718981572346673418592795861234132749865846253179
000208060207000000051079430080094120030006900400003058603500780020001000940000006,394218567267435891851679432586794123132856974479123658613542789728961345945387216
087020006030806001650400009300010004024000070000705820009070350060001400508092000,487129536932856741651437289375218964824963175196745823219674358763581492548392617
007008609320400105001605007509300014102900050080040200000020000900163040000000803,457218639326497185891635427569382714142976358783541296635824971978163542214759863
100030682003000000260000400409005000520400096070100305940061507007820000010700039,194537682783246951265918473439675218521483796876192345948361527357829164612754839
100002475602005800490000002037000210000908607560000048000157000040000000901020036,183692475672415893495783162837546219214938657569271348326157984748369521951824736
040567080002000100090210040960000070301040509004080003600039801508002304000150200,143567982752894136896213745965321478381746529274985613627439851518672394439158267
003807029400030610000005408070200000280003106060089045907020000000104000106500390,613847529458932617792615438574261983289453176361789245947326851835194762126578394
090020006146830002073100400000071080004250000810000900760002500000500003302409810,598724136146835792273196458625971384934258671817643925761382549489517263352469817
040800029000300000067041050300052804000600700159080600630720080820060900005100040,543876129218395467967241358376952814482613795159487632634729581821564973795138246
900040605040800001027050000100903000000000736080700040015006900000002360702300004,931247685546839271827651493174963852259184736683725149315476928498512367762398514
